Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Cell_Line,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,tissue,data_figure,treatment
SRR10287995,Not applicable,AMPLICON,279,15654823,ATCC,PRJNA565979,SAMN13036316,Human,8086937,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000856,Illumina MiSeq,Not applicable,Fig4_h_HEK3_1Tdel_5GC_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_HEK3_1Tdel_5GC_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_h_HEK3_1Tdel_5GC_rep1.fastq.gz,
SRR10287997,Not applicable,AMPLICON,274,15629270,ATCC,PRJNA565979,SAMN13036314,Human,8150734,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000854,Illumina MiSeq,Not applicable,Fig4_h_HEK3_1CTTins_5Gdel_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_HEK3_1CTTins_5Gdel_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_h_HEK3_1CTTins_5Gdel_rep2.fastq.gz,
SRR10287999,Not applicable,AMPLICON,279,13866644,ATCC,PRJNA565979,SAMN13036313,Human,7222619,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000852,Illumina MiSeq,Not applicable,Fig4_h_HEK3_1CTTins_5Gdel_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_HEK3_1CTTins_5Gdel_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_h_HEK3_1CTTins_5Gdel_rep1.fastq.gz,
SRR10288000,Not applicable,AMPLICON,270,12806402,ATCC,PRJNA565979,SAMN13036312,Human,6805648,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000851,Illumina MiSeq,Not applicable,Fig4_h_HEK3_1CTTins_2GC_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_HEK3_1CTTins_2GC_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_h_HEK3_1CTTins_2GC_rep3.fastq.gz,
SRR10288001,Not applicable,AMPLICON,275,19849339,ATCC,PRJNA565979,SAMN13036311,Human,10509931,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000850,Illumina MiSeq,Not applicable,Fig4_h_HEK3_1CTTins_2GC_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_HEK3_1CTTins_2GC_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_h_HEK3_1CTTins_2GC_rep2.fastq.gz,
SRR10288003,Not applicable,AMPLICON,186,18747747,ATCC,PRJNA565979,SAMN13036309,Human,10001133,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000848,Illumina MiSeq,Not applicable,Fig4_h_FANCF_2Cdel_5GT_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_FANCF_2Cdel_5GT_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_h_FANCF_2Cdel_5GT_rep3.fastq.gz,
SRR10288005,Not applicable,AMPLICON,187,20435864,ATCC,PRJNA565979,SAMN13036307,Human,10874639,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000846,Illumina MiSeq,Not applicable,Fig4_h_FANCF_2Cdel_5GT_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_FANCF_2Cdel_5GT_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_h_FANCF_2Cdel_5GT_rep1.fastq.gz,
SRR10288007,Not applicable,AMPLICON,184,12308442,ATCC,PRJNA565979,SAMN13036305,Human,6611021,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000844,Illumina MiSeq,Not applicable,Fig4_h_FANCF_1Tins_6GA_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_FANCF_1Tins_6GA_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_h_FANCF_1Tins_6GA_rep2.fastq.gz,
SRR10288009,Not applicable,AMPLICON,277,15532042,ATCC,PRJNA565979,SAMN13036142,Human,7228898,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000842,Illumina MiSeq,Not applicable,Fig4_d_RUNX1_3AT_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_d_RUNX1_3AT_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_d_RUNX1_3AT_rep1.fastq.gz,
SRR10288011,Not applicable,AMPLICON,185,13956773,ATCC,PRJNA565979,SAMN13036302,Human,7417587,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000840,Illumina MiSeq,Not applicable,Fig4_h_FANCF_1Tins_4-5TGdel_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_FANCF_1Tins_4-5TGdel_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_h_FANCF_1Tins_4-5TGdel_rep2.fastq.gz,
SRR10288013,Not applicable,AMPLICON,185,14021046,ATCC,PRJNA565979,SAMN13036300,Human,7390776,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000838,Illumina MiSeq,Not applicable,Fig4_h_FANCF_1AC_6GT_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_FANCF_1AC_6GT_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_h_FANCF_1AC_6GT_rep3.fastq.gz,
SRR10288014,Not applicable,AMPLICON,185,13367442,ATCC,PRJNA565979,SAMN13036299,Human,6963556,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000837,Illumina MiSeq,Not applicable,Fig4_h_FANCF_1AC_6GT_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_FANCF_1AC_6GT_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_h_FANCF_1AC_6GT_rep2.fastq.gz,
SRR10288015,Not applicable,AMPLICON,188,17912646,ATCC,PRJNA565979,SAMN13036298,Human,9270490,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000836,Illumina MiSeq,Not applicable,Fig4_h_FANCF_1AC_6GT_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_h_FANCF_1AC_6GT_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_h_FANCF_1AC_6GT_rep1.fastq.gz,
SRR10288016,Not applicable,AMPLICON,242,40185417,ATCC,PRJNA565979,SAMN13036297,Human,18840886,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000835,Illumina MiSeq,Not applicable,Fig4_g_del1-80_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_g_del1-80_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_g_del1-80_rep3.fastq.gz,
SRR10288017,Not applicable,AMPLICON,243,39166291,ATCC,PRJNA565979,SAMN13036296,Human,18440304,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000834,Illumina MiSeq,Not applicable,Fig4_g_del1-80_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_g_del1-80_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_g_del1-80_rep2.fastq.gz,
SRR10288019,Not applicable,AMPLICON,258,41792460,ATCC,PRJNA565979,SAMN13036294,Human,19987021,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000832,Illumina MiSeq,Not applicable,Fig4_g_del1-30_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_g_del1-30_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_g_del1-30_rep3.fastq.gz,
SRR10288021,Not applicable,AMPLICON,259,30421655,ATCC,PRJNA565979,SAMN13036293,Human,14605045,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000830,Illumina MiSeq,Not applicable,Fig4_g_del1-30_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_g_del1-30_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_g_del1-30_rep2.fastq.gz,
SRR10288023,Not applicable,AMPLICON,269,46490846,ATCC,PRJNA565979,SAMN13036291,Human,22019803,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000828,Illumina MiSeq,Not applicable,Fig4_g_del1-25_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_g_del1-25_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_g_del1-25_rep3.fastq.gz,
SRR10288025,Not applicable,AMPLICON,270,47033011,ATCC,PRJNA565979,SAMN13036289,Human,22303239,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000826,Illumina MiSeq,Not applicable,Fig4_g_del1-25_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_g_del1-25_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_g_del1-25_rep1.fastq.gz,
SRR10288027,Not applicable,AMPLICON,261,23132677,ATCC,PRJNA565979,SAMN13036287,Human,11330199,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000824,Illumina MiSeq,Not applicable,Fig4_g_del1-15_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_g_del1-15_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_g_del1-15_rep2.fastq.gz,
SRR10288029,Not applicable,AMPLICON,266,31696103,ATCC,PRJNA565979,SAMN13036285,Human,15189516,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000822,Illumina MiSeq,Not applicable,Fig4_g_del1-10_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_g_del1-10_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_g_del1-10_rep3.fastq.gz,
SRR10288031,Not applicable,AMPLICON,277,8932456,ATCC,PRJNA565979,SAMN13036140,Human,4217845,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000820,Illumina MiSeq,Not applicable,Fig4_d_RUNX1_3AG_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_d_RUNX1_3AG_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_d_RUNX1_3AG_rep2.fastq.gz,
SRR10288033,Not applicable,AMPLICON,273,44041772,ATCC,PRJNA565979,SAMN13036282,Human,20827248,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000818,Illumina MiSeq,Not applicable,Fig4_g_del1-5_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_g_del1-5_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_g_del1-5_rep3.fastq.gz,
SRR10288035,Not applicable,AMPLICON,279,55371113,ATCC,PRJNA565979,SAMN13036280,Human,25989581,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000816,Illumina MiSeq,Not applicable,Fig4_g_del1-5_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_g_del1-5_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_g_del1-5_rep1.fastq.gz,
SRR10288036,Not applicable,AMPLICON,279,18459791,ATCC,PRJNA565979,SAMN13036279,Human,9403053,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000815,Illumina MiSeq,Not applicable,Fig4_f_VEGFA_4Cins_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_VEGFA_4Cins_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_f_VEGFA_4Cins_rep3.fastq.gz,
SRR10288037,Not applicable,AMPLICON,279,13827097,ATCC,PRJNA565979,SAMN13036278,Human,7074341,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000814,Illumina MiSeq,Not applicable,Fig4_f_VEGFA_4Cins_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_VEGFA_4Cins_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_f_VEGFA_4Cins_rep2.fastq.gz,
SRR10288039,Not applicable,AMPLICON,278,16244177,ATCC,PRJNA565979,SAMN13036276,Human,8165439,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000812,Illumina MiSeq,Not applicable,Fig4_f_VEGFA_3Adel_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_VEGFA_3Adel_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_f_VEGFA_3Adel_rep3.fastq.gz,
SRR10288040,Not applicable,AMPLICON,279,13839956,ATCC,PRJNA565979,SAMN13036275,Human,6975839,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000811,Illumina MiSeq,Not applicable,Fig4_f_VEGFA_3Adel_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_VEGFA_3Adel_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_f_VEGFA_3Adel_rep2.fastq.gz,
SRR10288043,Not applicable,AMPLICON,278,16461945,ATCC,PRJNA565979,SAMN13036273,Human,8148162,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000808,Illumina MiSeq,Not applicable,Fig4_f_VEGFA_2ACAins_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_VEGFA_2ACAins_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_f_VEGFA_2ACAins_rep3.fastq.gz,
SRR10288044,Not applicable,AMPLICON,279,14134101,ATCC,PRJNA565979,SAMN13036272,Human,7096761,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000807,Illumina MiSeq,Not applicable,Fig4_f_VEGFA_2ACAins_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_VEGFA_2ACAins_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_f_VEGFA_2ACAins_rep2.fastq.gz,
SRR10288047,Not applicable,AMPLICON,278,16785748,ATCC,PRJNA565979,SAMN13036269,Human,8614211,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000804,Illumina MiSeq,Not applicable,Fig4_f_VEGFA_2-4GAGdel_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_VEGFA_2-4GAGdel_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_f_VEGFA_2-4GAGdel_rep2.fastq.gz,
SRR10288049,Not applicable,AMPLICON,278,14561432,ATCC,PRJNA565979,SAMN13036267,Human,6931355,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000802,Illumina MiSeq,Not applicable,Fig4_f_RUNX1_2Gdel_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RUNX1_2Gdel_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_f_RUNX1_2Gdel_rep3.fastq.gz,
SRR10288051,Not applicable,AMPLICON,278,11818244,ATCC,PRJNA565979,SAMN13036265,Human,5565720,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000800,Illumina MiSeq,Not applicable,Fig4_f_RUNX1_2Gdel_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RUNX1_2Gdel_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_f_RUNX1_2Gdel_rep1.fastq.gz,
SRR10288053,Not applicable,AMPLICON,277,15650349,ATCC,PRJNA565979,SAMN13036138,Human,7305019,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000798,Illumina MiSeq,Not applicable,Fig4_d_RUNX1_3AC_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_d_RUNX1_3AC_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_d_RUNX1_3AC_rep3.fastq.gz,
SRR10288055,Not applicable,AMPLICON,278,12511470,ATCC,PRJNA565979,SAMN13036262,Human,5954842,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000796,Illumina MiSeq,Not applicable,Fig4_f_RUNX1_2-4GATdel_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RUNX1_2-4GATdel_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_f_RUNX1_2-4GATdel_rep1.fastq.gz,
SRR10288057,Not applicable,AMPLICON,277,14483289,ATCC,PRJNA565979,SAMN13036260,Human,6870802,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000794,Illumina MiSeq,Not applicable,Fig4_f_RUNX1_1Cins_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RUNX1_1Cins_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_f_RUNX1_1Cins_rep2.fastq.gz,
SRR10288058,Not applicable,AMPLICON,278,12404019,ATCC,PRJNA565979,SAMN13036259,Human,5881035,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000793,Illumina MiSeq,Not applicable,Fig4_f_RUNX1_1Cins_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RUNX1_1Cins_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_f_RUNX1_1Cins_rep1.fastq.gz,
SRR10288061,Not applicable,AMPLICON,278,12073587,ATCC,PRJNA565979,SAMN13036256,Human,5779549,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000790,Illumina MiSeq,Not applicable,Fig4_f_RUNX1_1ATGins_rep1.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RUNX1_1ATGins_rep1.gz,female,SRP222069,Not applicable,Fig4_f_RUNX1_1ATGins_rep1.gz,
SRR10288064,Not applicable,AMPLICON,277,14780996,ATCC,PRJNA565979,SAMN13036137,Human,6937294,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7000787,Illumina MiSeq,Not applicable,Fig4_d_RUNX1_3AC_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_d_RUNX1_3AC_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_d_RUNX1_3AC_rep2.fastq.gz,
SRR10288066,Not applicable,AMPLICON,220,12565681,ATCC,PRJNA565979,SAMN13036252,Human,6075690,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000785,Illumina MiSeq,Not applicable,Fig4_f_RNF2_3-5GAGdel_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RNF2_3-5GAGdel_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_f_RNF2_3-5GAGdel_rep3.fastq.gz,
SRR10288068,Not applicable,AMPLICON,219,12859677,ATCC,PRJNA565979,SAMN13036250,Human,6252850,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000783,Illumina MiSeq,Not applicable,Fig4_f_RNF2_3-5GAGdel_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RNF2_3-5GAGdel_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_f_RNF2_3-5GAGdel_rep1.fastq.gz,
SRR10288069,Not applicable,AMPLICON,220,12414734,ATCC,PRJNA565979,SAMN13036249,Human,6057780,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000782,Illumina MiSeq,Not applicable,Fig4_f_RNF2_1Tins_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RNF2_1Tins_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_f_RNF2_1Tins_rep3.fastq.gz,
SRR10288070,Not applicable,AMPLICON,220,14153448,ATCC,PRJNA565979,SAMN13036248,Human,6931526,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000781,Illumina MiSeq,Not applicable,Fig4_f_RNF2_1Tins_rep2.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RNF2_1Tins_rep2.fastq.gz,female,SRP222069,Not applicable,Fig4_f_RNF2_1Tins_rep2.fastq.gz,
SRR10288072,Not applicable,AMPLICON,222,14209019,ATCC,PRJNA565979,SAMN13036246,Human,7084834,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000779,Illumina MiSeq,Not applicable,Fig4_f_RNF2_1GTAins_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RNF2_1GTAins_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_f_RNF2_1GTAins_rep3.fastq.gz,
SRR10288074,Not applicable,AMPLICON,222,11418465,ATCC,PRJNA565979,SAMN13036244,Human,5658582,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000777,Illumina MiSeq,Not applicable,Fig4_f_RNF2_1GTAins_rep1.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_RNF2_1GTAins_rep1.fastq.gz,female,SRP222069,Not applicable,Fig4_f_RNF2_1GTAins_rep1.fastq.gz,
SRR10288076,Not applicable,AMPLICON,242,14210969,ATCC,PRJNA565979,SAMN13036243,Human,6713996,HEK293T,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7000775,Illumina MiSeq,Not applicable,Fig4_f_HEK3_1Tdel_rep3.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,Fig4_f_HEK3_1Tdel_rep3.fastq.gz,female,SRP222069,Not applicable,Fig4_f_HEK3_1Tdel_rep3.fastq.gz,
