Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Cell_Line,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,tissue,treatment,BREED,Cell_type,Cultivar,dev_stage,Ecotype,strain
SRR17171524,not applicable,AMPLICON,289,7266796,ATCC,PRJNA770428,SAMN23795523,Human,3828825,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354853,Illumina MiSeq,not applicable,587,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED_Fig10c_nCas9_PAH_rep3.fastq.gz,not applicable,SRP340874,Kidney,ED_Fig10c_nCas9_PAH_rep3.fastq.gz,,,,,,
SRR17171529,not applicable,AMPLICON,254,9096490,ATCC,PRJNA770428,SAMN23795644,Human,4123605,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354848,Illumina MiSeq,not applicable,708,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig2c-PAH-Exon10.2.2-and-10.3.3-rep1-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig2c-PAH-Exon10.2.2-and-10.3.3-rep1-R1.fastq.gz,,,,,,
SRR17171530,not applicable,AMPLICON,254,7036049,ATCC,PRJNA770428,SAMN23795643,Human,3255710,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354847,Illumina MiSeq,not applicable,707,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig2c-PAH-Exon10.2.2-and-10.3.2-rep3-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig2c-PAH-Exon10.2.2-and-10.3.2-rep3-R1.fastq.gz,,,,,,
SRR17171532,not applicable,AMPLICON,254,9354645,ATCC,PRJNA770428,SAMN23795641,Human,4256777,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354845,Illumina MiSeq,not applicable,705,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig2c-PAH-Exon10.2.2-and-10.3.2-rep1-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig2c-PAH-Exon10.2.2-and-10.3.2-rep1-R1.fastq.gz,,,,,,
SRR17171533,not applicable,AMPLICON,254,7541802,ATCC,PRJNA770428,SAMN23795640,Human,3476522,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354844,Illumina MiSeq,not applicable,704,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig2c-PAH-Exon10.2.2-and-10.3.1-rep3-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig2c-PAH-Exon10.2.2-and-10.3.1-rep3-R1.fastq.gz,,,,,,
SRR17171534,not applicable,AMPLICON,254,6421444,ATCC,PRJNA770428,SAMN23795639,Human,2919778,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354843,Illumina MiSeq,not applicable,703,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig2c-PAH-Exon10.2.2-and-10.3.1-rep2-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig2c-PAH-Exon10.2.2-and-10.3.1-rep2-R1.fastq.gz,,,,,,
SRR17171536,not applicable,AMPLICON,254,7900059,ATCC,PRJNA770428,SAMN23795638,Human,3587829,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354841,Illumina MiSeq,not applicable,702,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig2c-PAH-Exon10.2.2-and-10.3.1-rep1-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig2c-PAH-Exon10.2.2-and-10.3.1-rep1-R1.fastq.gz,,,,,,
SRR17171538,not applicable,AMPLICON,254,5676803,ATCC,PRJNA770428,SAMN23795636,Human,2614662,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354839,Illumina MiSeq,not applicable,700,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig2c-PAH-Exon10.2.1-and-10.3.3-rep2-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig2c-PAH-Exon10.2.1-and-10.3.3-rep2-R1.fastq.gz,,,,,,
SRR17171540,not applicable,AMPLICON,254,6860703,ATCC,PRJNA770428,SAMN23795634,Human,3197348,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354837,Illumina MiSeq,not applicable,698,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig2c-PAH-Exon10.2.1-and-10.3.2-rep3-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig2c-PAH-Exon10.2.1-and-10.3.2-rep3-R1.fastq.gz,,,,,,
SRR17171541,not applicable,AMPLICON,254,6555242,ATCC,PRJNA770428,SAMN23795633,Human,3000895,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354836,Illumina MiSeq,not applicable,697,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig2c-PAH-Exon10.2.1-and-10.3.2-rep2-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig2c-PAH-Exon10.2.1-and-10.3.2-rep2-R1.fastq.gz,,,,,,
SRR17171544,not applicable,AMPLICON,254,6770898,ATCC,PRJNA770428,SAMN23795630,Human,3088031,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354833,Illumina MiSeq,not applicable,694,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig2c-PAH-Exon10.2.1-and-10.3.1-rep2-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig2c-PAH-Exon10.2.1-and-10.3.1-rep2-R1.fastq.gz,,,,,,
SRR17171546,not applicable,AMPLICON,289,5693653,ATCC,PRJNA770428,SAMN23795521,Human,3037511,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354831,Illumina MiSeq,not applicable,585,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED_Fig10c_nCas9_PAH_rep1.fastq.gz,not applicable,SRP340874,Kidney,ED_Fig10c_nCas9_PAH_rep1.fastq.gz,,,,,,
SRR17171548,not applicable,AMPLICON,277,4067240,ATCC,PRJNA770428,SAMN23795627,Human,1986238,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354829,Illumina MiSeq,not applicable,691,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-twinPE-E2c_and_F2a-rep2-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-twinPE-E2c_and_F2a-rep2-R1.fastq.gz,,,,,,
SRR17171549,not applicable,AMPLICON,277,4463687,ATCC,PRJNA770428,SAMN23795626,Human,2174999,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354828,Illumina MiSeq,not applicable,690,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-twinPE-E2c_and_F2a-rep1-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-twinPE-E2c_and_F2a-rep1-R1.fastq.gz,,,,,,
SRR17171550,not applicable,AMPLICON,277,4303253,ATCC,PRJNA770428,SAMN23795625,Human,2095051,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354827,Illumina MiSeq,not applicable,689,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-PE3-F2_34nt-and-nick-C4-rep3-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-PE3-F2_34nt-and-nick-C4-rep3-R1.fastq.gz,,,,,,
SRR17171552,not applicable,AMPLICON,277,4079988,ATCC,PRJNA770428,SAMN23795623,Human,1992895,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354825,Illumina MiSeq,not applicable,687,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-PE3-F2_34nt-and-nick-C4-rep1-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-PE3-F2_34nt-and-nick-C4-rep1-R1.fastq.gz,,,,,,
SRR17171554,not applicable,AMPLICON,278,2485320,ATCC,PRJNA770428,SAMN23795621,Human,1239748,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354823,Illumina MiSeq,not applicable,685,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-PE3-F2_34nt-and-nick-C1.5-rep2-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-PE3-F2_34nt-and-nick-C1.5-rep2-R1.fastq.gz,,,,,,
SRR17171556,not applicable,AMPLICON,278,4357914,ATCC,PRJNA770428,SAMN23795619,Human,2116739,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354821,Illumina MiSeq,not applicable,683,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-PE3-F2_34nt-and-nick-C1-rep3-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-PE3-F2_34nt-and-nick-C1-rep3-R1.fastq.gz,,,,,,
SRR17171558,not applicable,AMPLICON,278,3550915,ATCC,PRJNA770428,SAMN23795618,Human,1737011,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354819,Illumina MiSeq,not applicable,682,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-PE3-F2_34nt-and-nick-C1-rep2-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-PE3-F2_34nt-and-nick-C1-rep2-R1.fastq.gz,,,,,,
SRR17171560,not applicable,AMPLICON,276,5379368,ATCC,PRJNA770428,SAMN23795616,Human,2632027,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354817,Illumina MiSeq,not applicable,680,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-PE3-F2_28nt-and-nick-C4-rep3-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-PE3-F2_28nt-and-nick-C4-rep3-R1.fastq.gz,,,,,,
SRR17171562,not applicable,AMPLICON,274,5173292,ATCC,PRJNA770428,SAMN23795614,Human,2521557,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354815,Illumina MiSeq,not applicable,678,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-PE3-F2_28nt-and-nick-C4-rep1-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-PE3-F2_28nt-and-nick-C4-rep1-R1.fastq.gz,,,,,,
SRR17171563,not applicable,AMPLICON,278,4388710,ATCC,PRJNA770428,SAMN23795613,Human,2128153,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354814,Illumina MiSeq,not applicable,677,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-PE3-F2_28nt-and-nick-C1.5-rep3-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-PE3-F2_28nt-and-nick-C1.5-rep3-R1.fastq.gz,,,,,,
SRR17171564,not applicable,AMPLICON,278,3720479,ATCC,PRJNA770428,SAMN23795612,Human,1823803,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354813,Illumina MiSeq,not applicable,676,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-PE3-F2_28nt-and-nick-C1.5-rep2-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-PE3-F2_28nt-and-nick-C1.5-rep2-R1.fastq.gz,,,,,,
SRR17171565,not applicable,AMPLICON,278,4244683,ATCC,PRJNA770428,SAMN23795611,Human,2064307,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354812,Illumina MiSeq,not applicable,675,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig1b-CCR5-region2-PE3-F2_28nt-and-nick-C1.5-rep1-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig1b-CCR5-region2-PE3-F2_28nt-and-nick-C1.5-rep1-R1.fastq.gz,,,,,,
SRR17171569,not applicable,AMPLICON,177,7207851,ATCC,PRJNA770428,SAMN23795510,Human,4142034,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13354808,Illumina MiSeq,not applicable,574,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED_Fig10c_nCas9_AAVS1_rep2.fastq.gz,not applicable,SRP340874,Kidney,ED_Fig10c_nCas9_AAVS1_rep2.fastq.gz,,,,,,
SRR17171702,not applicable,AMPLICON,216,1703088,ATCC,PRJNA770428,SAMN23796700,Human,892117,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355463,Illumina MiSeq,not applicable,1268,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig1c_attB_A34_B38_rep3.fastq.gz,not applicable,SRP340874,Kidney,Fig1c_attB_A34_B38_rep3.fastq.gz,,,,,,
SRR17171705,not applicable,AMPLICON,206,1617201,ATCC,PRJNA770428,SAMN23796697,Human,860225,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355460,Illumina MiSeq,not applicable,1265,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig1c_attB_A34_B34_rep3.fastq.gz,not applicable,SRP340874,Kidney,Fig1c_attB_A34_B34_rep3.fastq.gz,,,,,,
SRR17171707,not applicable,AMPLICON,205,1368713,ATCC,PRJNA770428,SAMN23796695,Human,740739,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355458,Illumina MiSeq,not applicable,1263,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig1c_attB_A34_B34_rep1.fastq.gz,not applicable,SRP340874,Kidney,Fig1c_attB_A34_B34_rep1.fastq.gz,,,,,,
SRR17171709,not applicable,AMPLICON,248,2366039,ATCC,PRJNA770428,SAMN23796693,Human,1190353,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355456,Illumina MiSeq,not applicable,1261,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig1c_attB_A34_B30_rep2.fastq.gz,not applicable,SRP340874,Kidney,Fig1c_attB_A34_B30_rep2.fastq.gz,,,,,,
SRR17171711,not applicable,AMPLICON,241,2432335,ATCC,PRJNA770428,SAMN23796691,Human,1233084,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355454,Illumina MiSeq,not applicable,1259,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig1c_attB_A30_B38_rep3.fastq.gz,not applicable,SRP340874,Kidney,Fig1c_attB_A30_B38_rep3.fastq.gz,,,,,,
SRR17171713,not applicable,AMPLICON,239,2950823,ATCC,PRJNA770428,SAMN23796690,Human,1468836,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355452,Illumina MiSeq,not applicable,1258,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig1c_attB_A30_B38_rep2.fastq.gz,not applicable,SRP340874,Kidney,Fig1c_attB_A30_B38_rep2.fastq.gz,,,,,,
SRR17171715,not applicable,AMPLICON,222,1982779,ATCC,PRJNA770428,SAMN23796688,Human,1042006,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355450,Illumina MiSeq,not applicable,1256,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig1c_attB_A30_B34_rep3.fastq.gz,not applicable,SRP340874,Kidney,Fig1c_attB_A30_B34_rep3.fastq.gz,,,,,,
SRR17171716,not applicable,AMPLICON,200,1628788,ATCC,PRJNA770428,SAMN23796687,Human,876010,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355449,Illumina MiSeq,not applicable,1255,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig1c_attB_A30_B34_rep2.fastq.gz,not applicable,SRP340874,Kidney,Fig1c_attB_A30_B34_rep2.fastq.gz,,,,,,
SRR17171718,not applicable,AMPLICON,242,2925492,ATCC,PRJNA770428,SAMN23796685,Human,1472868,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355447,Illumina MiSeq,not applicable,1253,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig1c_attB_A30_B30_rep3.fastq.gz,not applicable,SRP340874,Kidney,Fig1c_attB_A30_B30_rep3.fastq.gz,,,,,,
SRR17171721,not applicable,AMPLICON,210,6814493,ATCC,PRJNA770428,SAMN23796682,Human,4246799,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355444,Illumina MiSeq,not applicable,1250,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED6e_38_rep3.fastq.gz,not applicable,SRP340874,Kidney,ED6e_38_rep3.fastq.gz,,,,,,
SRR17171723,not applicable,AMPLICON,207,1395380,ATCC,PRJNA770428,SAMN23796609,Human,768960,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355442,Illumina MiSeq,not applicable,1177,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED-Fig7b-531b-and-584b-rep3-OT4-R1.fastq.gz,not applicable,SRP340874,Kidney,ED-Fig7b-531b-and-584b-rep3-OT4-R1.fastq.gz,,,,,,
SRR17171725,not applicable,AMPLICON,208,9446489,ATCC,PRJNA770428,SAMN23796679,Human,5847320,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355440,Illumina MiSeq,not applicable,1247,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED6e_30_rep3.fastq.gz,not applicable,SRP340874,Kidney,ED6e_30_rep3.fastq.gz,,,,,,
SRR17171727,not applicable,AMPLICON,208,8544392,ATCC,PRJNA770428,SAMN23796677,Human,5293839,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355438,Illumina MiSeq,not applicable,1245,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,ED6e_30_rep1.fastq.gz,not applicable,SRP340874,Kidney,ED6e_30_rep1.fastq.gz,,,,,,
SRR17171729,not applicable,AMPLICON,291,7337815,ATCC,PRJNA770428,SAMN23796847,Human,3237377,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355436,Illumina MiSeq,not applicable,1415,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig2f-tPE-1-del589bp-bot-band-rep3-R1.fastq.gz,not applicable,SRP340874,Kidney,Fig2f-tPE-1-del589bp-bot-band-rep3-R1.fastq.gz,,,,,,
SRR17171731,not applicable,AMPLICON,290,12426000,ATCC,PRJNA770428,SAMN23796845,Human,5509265,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355434,Illumina MiSeq,not applicable,1413,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig2f-tPE-1-del589bp-bot-band-rep1-R1.fastq.gz,not applicable,SRP340874,Kidney,Fig2f-tPE-1-del589bp-bot-band-rep1-R1.fastq.gz,,,,,,
SRR17171732,not applicable,AMPLICON,438,9506489,ATCC,PRJNA770428,SAMN23796844,Human,4993239,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355433,Illumina MiSeq,not applicable,1412,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig2f-tPE-1-del558bp-top-band-rep3.fastq.gz,not applicable,SRP340874,Kidney,Fig2f-tPE-1-del558bp-top-band-rep3.fastq.gz,,,,,,
SRR17171734,not applicable,AMPLICON,438,15171150,ATCC,PRJNA770428,SAMN23796842,Human,7926949,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355431,Illumina MiSeq,not applicable,1410,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig2f-tPE-1-del558bp-top-band-rep1.fastq.gz,not applicable,SRP340874,Kidney,Fig2f-tPE-1-del558bp-top-band-rep1.fastq.gz,,,,,,
SRR17171737,not applicable,AMPLICON,298,5617631,ATCC,PRJNA770428,SAMN23796840,Human,2237934,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355428,Illumina MiSeq,not applicable,1408,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig2f-tPE-1-del558bp-bot-band-rep2-R1.fastq.gz,not applicable,SRP340874,Kidney,Fig2f-tPE-1-del558bp-bot-band-rep2-R1.fastq.gz,,,,,,
SRR17171739,not applicable,AMPLICON,408,5602478,ATCC,PRJNA770428,SAMN23796838,Human,3606607,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355426,Illumina MiSeq,not applicable,1406,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig2f-SA-1-del780bp-top-band-rep3.fastq.gz,not applicable,SRP340874,Kidney,Fig2f-SA-1-del780bp-top-band-rep3.fastq.gz,,,,,,
SRR17171742,not applicable,AMPLICON,242,3240737,ATCC,PRJNA770428,SAMN23796835,Human,1334996,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355423,Illumina MiSeq,not applicable,1403,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig2f-SA-1-del780bp-bot-band-rep3-R1.fastq.gz,not applicable,SRP340874,Kidney,Fig2f-SA-1-del780bp-bot-band-rep3-R1.fastq.gz,,,,,,
SRR17171743,not applicable,AMPLICON,245,4246397,ATCC,PRJNA770428,SAMN23796834,Human,1778427,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13355422,Illumina MiSeq,not applicable,1402,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Fig2f-SA-1-del780bp-bot-band-rep2-R1.fastq.gz,not applicable,SRP340874,Kidney,Fig2f-SA-1-del780bp-bot-band-rep2-R1.fastq.gz,,,,,,
